fecha,dp_BBVA,dp_BCP,dp_SYS,CLRI_BBVA_W52,CLRI_BCP_W52,CLRI_SYS_EW_W52,CLRI_SYS_AW_W52,CLRI_BBVA_W78,CLRI_BCP_W78,CLRI_SYS_AW_W78,CLRI_BBVA_W104,CLRI_BCP_W104,CLRI_SYS_AW_W104,delta_cds_h_M1,delta_m_orth_log_M1,delta_cds_l,delta_cds_l_lag1,term_spread,short_rate,cpi_12m_pct,D_CRISIS,POST_ZC
2009-10-09,0.01808768444,0.0075345524400000086,0.011650273920000006,,,,,,,,,,,,,-0.2370000000000001,-0.18299999999999983,4.341,1.25,0.7116111391515988,0.0,0
2009-10-16,-0.00441327829999999,-0.00295080298,-0.003521168354799996,,,,,,,,,,,,,0.18900000000000006,-0.2370000000000001,4.53,1.25,0.7116111391515988,0.0,0
2009-10-23,0.003940871049999989,0.0005166214199999741,0.0018520787756999798,,,,,,,,,,,,,0.1459999999999999,0.18900000000000006,4.676,1.25,0.7116111391515988,0.0,0
2009-10-30,-0.018064893989999997,-0.01217980678999997,-0.01447499079799998,,,,,,,,,,,,,-0.012000000000000455,0.1459999999999999,4.664,1.25,0.7116111391515988,0.0,0
2009-11-06,-0.006103502590000004,-0.022347892670000036,-0.016012580538800024,,,,,,,,,,,,,-0.04699999999999971,-0.012000000000000455,4.617,1.25,0.2905201086875648,0.0,0
2009-11-13,0.0014633772500000086,-0.0017734265699999585,-0.0005110730801999712,,,,,,,,,,,,,-0.13600000000000012,-0.04699999999999971,4.481,1.25,0.2905201086875648,0.0,0
2009-11-20,-0.0016092050900000099,0.002352352439999983,0.0008073450032999857,,,,,,,,,,,,,-0.06799999999999962,-0.13600000000000012,4.413,1.25,0.2905201086875648,0.0,0
2009-11-27,-0.006480832110000001,-0.0009028083700000078,-0.003078237628600005,,,,,,,,,,,,,0.020999999999999908,-0.06799999999999962,4.434,1.25,0.2905201086875648,0.0,0
2009-12-04,-0.0006596543200000082,-0.00577394991000002,-0.0037793746299000152,,,,,,,,,,,,,0.06599999999999984,0.020999999999999908,4.5,1.25,0.2474032185063368,0.0,0
2009-12-11,0.008890420480000022,0.00635174726000004,0.007341829815800033,,,,,,,,,,,,,0.1120000000000001,0.06599999999999984,4.612,1.25,0.2474032185063368,0.0,0
2009-12-18,0.0074942827499999976,-0.00012717822000002377,0.0028451915582999843,,,,,,,,,,,,,0.06799999999999962,0.1120000000000001,4.68,1.25,0.2474032185063368,0.0,0
2009-12-25,-0.005209769650000001,0.00032444578000001556,-0.0018338982376999912,,,,,,,,,,,,,0.06899999999999995,0.06799999999999962,4.749,1.25,0.2474032185063368,0.0,0
2010-01-01,-0.004202078080000005,0.0020090896999999663,-0.0004132657342000225,,,,,,,,,,,,,-0.02400000000000002,0.06899999999999995,4.725,1.25,0.4375404898003378,0.0,0
2010-01-08,0.00981132979999999,0.0032161949100000253,0.005788297517100012,,,,,,,,,,,,,-0.08399999999999963,-0.02400000000000002,4.641,1.25,0.4375404898003378,0.0,0
2010-01-15,0.004832927340000015,0.0006545835799999788,0.002284137646399993,,,,,,,,,,,,,0.1280000000000001,-0.08399999999999963,4.769,1.25,0.4375404898003378,0.0,0
2010-01-22,-0.015583993130000001,-0.00032729178999996167,-0.006277405312599978,,,,,,,,,,,,,0.0940000000000003,0.1280000000000001,4.863,1.25,0.4375404898003378,0.0,0
2010-01-29,-0.009348752860000004,0.0,-0.0036460136154000014,,,,,,,,,,,,,0.22599999999999998,0.0940000000000003,5.089,1.25,0.4375404898003378,0.0,0
2010-02-05,-0.008846175680000012,-0.010712512120000017,-0.009984640908400014,,,,,,,,,,,,,0.18599999999999994,0.22599999999999998,5.275,1.25,0.834835278874257,0.0,0
2010-02-12,0.0018346110300000162,-0.0027064513500000276,-0.0009354370218000104,,,,,,,,,,,,,-0.4630000000000001,0.18599999999999994,4.812,1.25,0.834835278874257,0.0,0
2010-02-19,0.003505782319999984,-0.006545835839999986,-0.002625704757599998,,,,,,,,,,,,,0.0129999999999999,-0.4630000000000001,4.825,1.25,0.834835278874257,0.0,0
2010-02-26,-0.009398130079999983,-0.015229440250000004,-0.012955229283699996,,,,,,,,,,,,,-0.2709999999999999,0.0129999999999999,4.554,1.25,0.834835278874257,0.0,0
2010-03-05,0.0001856443799999885,0.0013137769100000085,0.0008738052233000007,,,,,,,,,,,,,0.020999999999999908,-0.2709999999999999,4.575,1.25,0.755428280828087,0.0,0
2010-03-12,-0.0058842636199999965,0.015650425480000008,0.007251896731000006,,,,,,,,,,,,,-0.02400000000000002,0.020999999999999908,4.551,1.25,0.755428280828087,0.0,0
2010-03-19,0.011768527229999992,0.016480240419999986,0.01464267227589999,,,,,,,,,,,,,0.02200000000000024,-0.02400000000000002,4.573,1.25,0.755428280828087,0.0,0
2010-03-26,0.002951056800000018,0.006592096160000005,0.00517209080960001,,,,,,,,,,,,,0.021999999999999353,0.02200000000000024,4.595,1.25,0.755428280828087,0.0,0
2010-04-02,0.0027061239700000017,-0.0009516758600000008,0.0004748660737000003,,,,,,,,,,,,,-0.02400000000000002,0.021999999999999353,4.571,1.25,0.7617743764015548,0.0,0
2010-04-09,0.005752271469999987,0.0004749987100000075,0.0025331350863999993,,,,,,,,,,,,,0.020999999999999908,-0.02400000000000002,4.592,1.25,0.7617743764015548,0.0,0
2010-04-16,-0.000935676629999993,-0.0012174234000000284,-0.0011075421597000145,,,,,,,,,,,,,-0.2289999999999992,0.020999999999999908,4.363,1.25,0.7617743764015548,0.0,0
2010-04-23,0.001717716739999986,-0.001755115829999987,-0.0004007111276999975,,,,,,,,,,,,,0.043999999999999595,-0.2289999999999992,4.407,1.25,0.7617743764015548,0.0,0
2010-04-30,-0.0023171868299999843,0.00046976535999998514,-0.000617145994100003,,,,,,,,,,,,,0.043999999999999595,0.043999999999999595,4.451,1.25,0.7617743764015548,0.0,0
2010-05-07,-0.01283037618000002,-0.0066914991499999465,-0.009085661191699974,,,,,,,,,,,,,0.16000000000000014,0.043999999999999595,4.361,1.5,1.0426401641496585,0.0,0
2010-05-14,0.003341412760000023,-0.002478774390000049,-0.00020890140150002078,,,,,,,,,,,,,-0.04800000000000004,0.16000000000000014,4.313,1.5,1.0426401641496585,0.0,0
2010-05-21,-0.009732270180000002,-0.01018919281999997,-0.010010992990399982,,,,,,,,,,,,,-0.0009999999999994458,-0.04800000000000004,4.312,1.5,1.0426401641496585,0.0,0
2010-05-28,-0.005178286110000013,0.0,-0.0020195315829000054,,,,,,,,,,,,,-0.07000000000000028,-0.0009999999999994458,4.242,1.5,1.0426401641496585,0.0,0
2010-06-04,0.0,-0.0038261702400000097,-0.0023339638464000057,,,,,,,,,,,,,-0.09299999999999997,-0.07000000000000028,4.149,1.5,1.6330652908106356,0.0,0
2010-06-11,0.0,0.00339042853999999,0.0020681614093999937,,,,,,,,,,,,,0.014000000000000234,-0.09299999999999997,3.9130000000000003,1.75,1.6330652908106356,0.0,0
