fecha,dp_BBVA,dp_BCP,dp_IB,dp_SCO,delta_cds_l,delta_cds_h_M1,n_inst_M1,delta_cds_h_M2,n_inst_M2,delta_cds_h_M3,n_inst_M3,delta_cds_h_M4,n_inst_M4,delta_m_raw,delta_m_orth_M1,delta_m_orth_M2,delta_m_orth_M3,delta_m_orth_M4,short_rate,long_rate_level,cpi_12m_pct,long_rate_level_corrected,delta_cds_l_corrected,term_spread,delta_cds_l_lag1,delta_m_orth_log_M1,delta_m_orth_log_M2,delta_m_orth_log_M3,delta_m_orth_log_M4,delta_cds_h_loo_BBVA,delta_cds_h_loo_BCP,clri_m1_BBVA_W52,clri_iv_BBVA_W52,clri_pca_BBVA_W52,clri_m1_BBVA_W78,clri_iv_BBVA_W78,clri_pca_BBVA_W78,clri_m1_BBVA_W104,clri_iv_BBVA_W104,clri_pca_BBVA_W104,clri_m1_BCP_W52,clri_iv_BCP_W52,clri_pca_BCP_W52,clri_m1_BCP_W78,clri_iv_BCP_W78,clri_pca_BCP_W78,clri_m1_BCP_W104,clri_iv_BCP_W104,clri_pca_BCP_W104,clri_m1_SYS_EW_W52,clri_iv_SYS_EW_W52,clri_pca_SYS_EW_W52,clri_m1_SYS_EW_W78,clri_iv_SYS_EW_W78,clri_pca_SYS_EW_W78,clri_m1_SYS_EW_W104,clri_iv_SYS_EW_W104,clri_pca_SYS_EW_W104,clri_m1_SYS_AW_W52,clri_iv_SYS_AW_W52,clri_pca_SYS_AW_W52,clri_m1_SYS_AW_W78,clri_iv_SYS_AW_W78,clri_pca_SYS_AW_W78,clri_m1_SYS_AW_W104,clri_iv_SYS_AW_W104,clri_pca_SYS_AW_W104,D_crisis,CDS_H_x_crisis
2008-08-01,-0.002698626450000005,-0.00017959558999999792,,0.011541009400000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-08-08,0.0001389352399999988,0.0031053338200000002,,-0.04124351700000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-08-15,-0.004231469830000001,-0.009693402930000011,,-0.13068259990000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-08-22,0.0012644529899999979,-0.0029794562999999885,,-0.039317219299999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-08-29,-0.001157108059999995,-0.001652023330000002,-0.0020325034180000007,0.06406450710000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-09-05,-0.0019418292599999998,-0.0031819357900000067,-0.00033299739699999,-0.056083682000000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-09-12,-0.0019809838500000065,-0.00589389299000001,,-0.10738374789999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-09-19,-0.011111468984999998,-0.028153472149999983,,-0.0489972837999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-09-26,-0.004687421385999993,0.0017371104699999973,,0.0062552411999998725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2008-10-03,-0.00601283019200001,5.790367999999879e-05,,-0.03596134004999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
